;937013;-9.97;-37.00;1974;8;12;0.2;
;937013;-7.53;-36.00;1975;8;13;0.2;
;937013;-9.11;-37.13;1979;8;29;0.2;
;937013;-8.37;-36.56;1980;8;7;0.3;
;937013;-9.75;-37.45;1981;8;1;0.1;
;937013;-9.75;-37.45;1981;8;12;0.3;
;937013;-9.11;-37.13;1981;8;28;0.1;
;937013;-9.37;-37.25;1982;8;19;0.1;
;937013;-9.37;-37.25;1983;8;17;0.2;
;937013;-6.24;-35.99;1984;8;13;0.3;
;937013;-9.11;-37.13;1985;8;12;0.2;
;937013;-9.37;-37.25;1985;8;20;0.1;
;937013;-9.11;-37.13;1985;8;26;0.2;
;937013;-9.75;-37.45;1986;8;5;0.3;
;937013;-10.48;-37.07;1986;8;20;0.3;
;937013;-8.01;-35.70;1987;8;22;0.2;
;937013;-8.01;-35.70;1987;8;30;0.2;
;937013;-8.01;-35.70;1989;8;12;0.3;
;937013;-9.63;-37.76;1989;8;29;0.2;
;937013;-7.85;-35.76;1990;8;4;0.2;
;937013;-7.85;-35.76;1991;8;5;0.3;
;937013;-10.48;-37.07;1994;8;25;0.3;
;937013;-9.37;-37.25;1995;8;6;0.2;
;937013;-8.01;-35.70;1996;8;1;0.2;
;937013;-9.37;-37.25;1996;8;16;0.2;
;937013;-8.19;-36.71;1997;8;12;0.3;
;937013;-8.19;-36.71;1997;8;29;0.3;
;937013;-9.37;-37.25;1998;8;1;0.3;
;937013;-9.37;-37.25;1998;8;23;0.3;
;937013;-7.85;-35.76;1999;8;7;0.2;
;937013;-6.09;-35.25;1999;8;12;0.3;
;937013;-6.09;-35.25;1999;8;25;0.3;
;937013;-9;-36.05;2000;8;4;0.2;
;937013;-7.53;-36.00;2001;8;9;0.2;
;937013;-7.53;-36.00;2002;8;9;0.2;
;937013;-8.19;-36.71;2002;8;22;0.2;
;937013;-8.19;-36.71;2002;8;29;0.2;
;937013;-7.22;-36.83;2003;8;18;0.3;
;937013;-9.37;-37.25;2004;8;21;0.2;
;937013;-7.85;-35.76;2004;8;28;0.2;
;937013;-7.91;-35.99;2005;8;9;0.2;
;937013;-7.22;-36.83;2005;8;22;0.3;
;937013;-9.37;-37.25;2006;8;7;0.2;
;937013;-5.85;-35.52;2006;8;25;0.2;
;937013;-9.97;-37.00;2007;8;6;0.2;
;937013;-7.88;-35.45;2008;8;13;0.3;
;937013;-5.85;-35.52;2009;8;16;0.3;
;937013;-8.01;-35.70;2010;8;12;0.3;
;937013;-7.85;-35.76;2010;8;19;0.3;
;937013;-7.85;-35.76;2010;8;30;0.3;
