1972	6	24
1975	6	29
1977	6	11
1977	6	21
1978	6	15
1980	6	10
1989	6	13
1989	6	18
1994	6	5
1994	6	21
1994	6	28
1996	6	5
1998	6	7
2000	6	9
2001	6	14
2001	6	27
2003	6	5
2005	6	19
2008	6	9
2010	6	5
2010	6	18
2010	6	27
2011	6	3
2011	6	29
1970	7	3
1972	7	7
1974	7	9
1975	7	16
1978	7	28
1987	7	9
1988	7	16
1989	7	1
1990	7	2
1993	7	15
1999	7	7
2000	7	2
2000	7	27
2004	7	15
2007	7	11
1970	8	4
1989	8	20
1989	8	30
2000	8	6
2006	8	17
2008	8	7
2009	8	26
