;1640000;-16;-40;1970;1;28;114;
;1243011;-12;-43;1970;2;20;50;
;1243011;-12;-43;1970;11;17;63;
;1443001;-14;-43;1970;11;22;86;
;1444001;-14;-44;1970;11;24;90;
;1241001;-12;-41;1970;12;6;110;
;1640000;-16;-40;1970;12;18;61;
;1640000;-16;-40;1971;1;17;45;
;1444003;-14;-44;1971;1;19;50;
;1243011;-12;-43;1971;2;7;43;
;1241017;-12;-41;1971;2;15;79;
;1443001;-14;-43;1971;11;14;97;
;1444001;-14;-44;1971;11;20;70;
;1641001;-16;-41;1971;12;10;42;
;1641002;-16;-41;1971;12;17;49;
;1444001;-14;-44;1971;12;23;114;
;1443001;-14;-43;1972;1;20;85;
;1444004;-14;-44;1972;2;15;43;
;1444000;-14;-44;1972;3;1;71;
;1240012;-12;-40;1972;3;21;90;
;1444003;-14;-44;1972;11;11;47;
;1242016;-12;-42;1972;11;17;47;
;1444004;-14;-44;1972;11;22;52;
;1444000;-14;-44;1972;11;27;45;
;1240016;-12;-40;1972;12;8;47;
;1544017;-15;-44;1972;12;12;45;
;1444001;-14;-44;1972;12;14;70;
;1444005;-14;-44;1972;12;18;56;
;1241008;-12;-41;1972;12;23;165;
;1243011;-12;-43;1973;1;15;42;
;1241008;-12;-41;1973;1;18;44;
;1241017;-12;-41;1973;2;13;77;
;1544017;-15;-44;1973;3;2;58;
;1640000;-16;-40;1973;3;7;42;
;1243011;-12;-43;1973;3;9;45;
;1240016;-12;-40;1973;3;11;92;
;1241008;-12;-41;1973;3;15;77;
;1544017;-15;-44;1973;3;26;50;
;1544017;-15;-44;1973;3;29;85;
;1243011;-12;-43;1973;11;7;42;
;1243000;-12;-43;1973;11;19;63;
;1641001;-16;-41;1973;11;30;112;
;1243011;-12;-43;1973;12;26;43;
;1641002;-16;-41;1973;12;29;58;
;1642007;-16;-42;1974;1;4;45;
;1641002;-16;-41;1974;1;24;56;
;1444000;-14;-44;1974;2;10;121;
;1444003;-14;-44;1974;3;13;67;
;1641002;-16;-41;1974;3;23;119;
;1444005;-14;-44;1974;3;25;99;
;1641001;-16;-41;1974;3;28;52;
;1641001;-16;-41;1974;3;31;52;
;1241017;-12;-41;1974;11;1;133;
;1544017;-15;-44;1974;11;5;68;
;1242016;-12;-42;1974;11;10;66;
;1443001;-14;-43;1974;12;7;67;
;1640000;-16;-40;1974;12;12;44;
;1543002;-15;-43;1975;1;3;57;
;1241017;-12;-41;1975;1;20;112;
;1241008;-12;-41;1975;1;26;56;
;1241017;-12;-41;1975;2;1;59;
;1544017;-15;-44;1975;2;4;48;
;1241017;-12;-41;1975;2;12;42;
;1443001;-14;-43;1975;11;2;54;
;1444001;-14;-44;1975;11;15;42;
;1444001;-14;-44;1975;11;28;75;
;1444003;-14;-44;1975;12;16;107;
;1241017;-12;-41;1976;2;11;50;
;1444001;-14;-44;1976;2;14;47;
;1444000;-14;-44;1976;2;16;60;
;1543013;-15;-43;1976;2;24;54;
;1444003;-14;-44;1976;3;24;50;
;1444005;-14;-44;1976;3;27;45;
;1444005;-14;-44;1976;11;5;64;
;1641001;-16;-41;1976;11;8;59;
;1444005;-14;-44;1976;11;10;100;
;1241008;-12;-41;1976;11;14;70;
;1240012;-12;-40;1976;11;17;49;
;1544018;-15;-44;1976;11;20;75;
;1241017;-12;-41;1976;11;30;50;
;1544018;-15;-44;1976;12;3;61;
;1444000;-14;-44;1976;12;18;47;
;1641001;-16;-41;1976;12;23;42;
;1444005;-14;-44;1977;1;19;82;
;1241008;-12;-41;1977;1;24;87;
;1641001;-16;-41;1977;1;27;61;
;1444001;-14;-44;1977;1;30;60;
;1641001;-16;-41;1977;2;15;42;
;1544017;-15;-44;1977;11;7;98;
;1241027;-12;-41;1977;11;19;65;
;1243011;-12;-43;1977;11;28;79;
;1241017;-12;-41;1977;12;15;131;
;1444003;-14;-44;1977;12;25;107;
;1241017;-12;-41;1977;12;27;117;
;1240012;-12;-40;1977;12;30;54;
;1643020;-16;-43;1978;1;3;54;
;1544017;-15;-44;1978;1;15;53;
;1241001;-12;-41;1978;2;3;54;
;1241017;-12;-41;1978;2;8;108;
;1241008;-12;-41;1978;2;12;166;
;1240012;-12;-40;1978;2;15;58;
;1544019;-15;-44;1978;2;21;47;
;1241008;-12;-41;1978;3;4;49;
;1243011;-12;-43;1978;3;6;98;
;1240012;-12;-40;1978;3;12;65;
;1240016;-12;-40;1978;3;17;44;
;1243000;-12;-43;1978;3;31;75;
;1641002;-16;-41;1978;11;7;70;
;1544019;-15;-44;1978;11;14;43;
;1444005;-14;-44;1978;11;29;52;
;1241017;-12;-41;1978;12;2;62;
;1544018;-15;-44;1978;12;13;50;
;1444000;-14;-44;1978;12;20;58;
;1543002;-15;-43;1979;1;7;82;
;1241001;-12;-41;1979;1;9;105;
;1643020;-16;-43;1979;1;15;117;
;1544019;-15;-44;1979;1;17;137;
;1241008;-12;-41;1979;2;2;91;
;1241008;-12;-41;1979;2;4;99;
;1444005;-14;-44;1979;2;9;53;
;1444004;-14;-44;1979;2;19;110;
;1444001;-14;-44;1979;3;17;43;
;1444005;-14;-44;1979;3;30;56;
;1444005;-14;-44;1979;11;2;51;
;1544019;-15;-44;1979;11;6;55;
;1241001;-12;-41;1979;11;12;63;
;1243000;-12;-43;1979;11;20;58;
;1241027;-12;-41;1979;11;22;49;
;1444005;-14;-44;1979;11;26;89;
;1642007;-16;-42;1979;12;8;63;
;1241008;-12;-41;1979;12;20;55;
;1443001;-14;-43;1979;12;24;48;
