-12.0000000	-42.6300011	2011	11	3
-4.38000011	-38.8100014	2011	6	30
-9.68000031	-40.5999985	2011	6	8
-12.5900002	-39.5200005	2011	11	8
-5.84999990	-35.5200005	2011	2	21
-9.56000042	-40.6500015	2011	1	27
-13.0100002	-41.3699989	2011	11	22
-11.4300003	-40.5999985	2011	3	30
-10.9700003	-39.6300011	2011	11	5
-11.7799997	-38.3499985	2011	6	4
-11.1000004	-38.5099983	2011	5	11
-5.26000023	-36.7200012	2011	3	11
-4.65999985	-38.9399986	2011	1	6
-4.65999985	-38.9399986	2011	1	19
-12.7700005	-41.5400009	2011	5	7
-3.67000008	-39.2400017	2011	1	12
-8.30000019	-36.0000000	2011	5	9
-8.30000019	-36.0000000	2011	5	26
-10.6499996	-39.7200012	2011	9	14
-10.9700003	-39.6300011	2011	2	28
-11.8699999	-40.5200005	2011	7	5
-3.95000005	-39.4099998	2011	2	15
-10.6499996	-39.7200012	2011	11	1
-12.5900002	-39.5200005	2011	2	8
-11.8699999	-40.5200005	2011	9	8
-11.0600004	-38.8400002	2011	7	25
-11.3400002	-43.8300018	2011	2	12
-6.76000023	-38.9599991	2011	5	21
-6.76000023	-38.9599991	2011	6	16
-6.76000023	-38.9599991	2011	6	23
-4.38000011	-38.8100014	2011	6	28
-12.7700005	-41.5400009	2011	2	4
-6.38000011	-39.2900009	2011	3	26
-12.7700005	-41.5400009	2011	2	24
-12.7700005	-41.5400009	2011	5	2
-12.5900002	-39.5200005	2011	1	4
-12.7600002	-40.2099991	2011	7	31
-9.97000027	-37.0000000	2011	6	19
-12.5900002	-39.5200005	2011	5	13
-12.7600002	-40.2099991	2011	12	13
-11.5600004	-43.2799988	2011	3	15
-8.61999989	-39.2400017	2011	4	21
-8.60999966	-38.5800018	2011	2	6
-12.5900002	-39.5200005	2011	10	28
-12.5900002	-39.5200005	2011	11	15
-8.61999989	-39.2400017	2011	5	23
-11.4300003	-40.5999985	2011	7	3
-9.27999973	-37.9000015	2011	1	14
-9.27999973	-37.9000015	2011	1	23
-9.68000031	-40.5999985	2011	7	29
-11.5500002	-40.5999985	2011	10	18
-11.5500002	-40.5999985	2011	10	21
-11.8699999	-40.5200005	2011	11	18
-7.98999977	-36.5000000	2011	6	14
-5.26000023	-36.7200012	2011	3	22
-5.26000023	-36.7200012	2011	5	16
-5.21999979	-41.7400017	2011	3	4
-3.67000008	-39.2400017	2011	4	27
-13.0100002	-41.3699989	2011	12	16
-13.0100002	-41.3699989	2011	12	18
-12.0200005	-41.0499992	2011	2	2
-12.1800003	-43.2200012	2011	4	30
-12.0200005	-41.0499992	2011	4	8
-12.0200005	-41.0499992	2011	4	25
-12.0200005	-41.0499992	2011	9	17
-5.21999979	-37.3600006	2011	5	18
-6.46000004	-37.2999992	2011	3	6
-9.97000027	-37.0000000	2011	2	18
-8.53999996	-38.1899986	2011	6	2
-9.00000000	-36.0499992	2011	4	17
